"Date","Prain","Psnow","SWE","Msnow","Total","Rech","Eac","SM","Qg","Q0","Q1","Q2","STZ","SUZ","SLZ","q_sim","year","WB"
1981-01-01,0.0113279999999998,0,0,0,0.0113279999999998,0.0113279999999998,3.58786114682963,46.4121388531704,0,0,0,0,0.0113279999999998,0,0,0,"1981",-3.57653314682963
1981-01-02,0.0329039999999998,0,0,0,0.0329039999999998,0.0294705222934426,3.61515228087967,42.8004200499973,0,0,0,0,0.0294705222934426,0.0113279999999998,0,0,"1981",-3.58224828087967
1981-01-03,0.000672,0,0,0,0.000672,0.000533871519242349,3.70247117684086,39.0980870016372,0.000113279999999998,0,0,0.000113279999999998,0.000533871519242349,0.0294705222934426,0.0112147199999998,0,"1981",-3.70179917684086
1981-01-04,0.0883199999999993,0,0,0,0.0883199999999993,0.0613724706403319,2.92058144010683,36.20445309089,0.000406852422934424,0,0,0.000406852422934424,0.0613724706403319,0.000533871519242349,0.040278389870508,0,"1981",-2.83226144010683
1981-01-05,0.00475199999999928,0,0,0,0.00475199999999928,0.00294692153721215,4.12054588988039,32.0857122794724,0.000408122613897503,0,0,0.000408122613897503,0.00294692153721215,0.0613724706403319,0.0404041387758528,0,"1981",-4.11579388988039
1981-01-06,0,0,0,0,0,0,3.97926478200285,28.1064474974695,0.00101776609416185,0,0,0.00101776609416185,0,0.00294692153721215,0.100758843322023,0,"1981",-3.97926478200285
1981-01-07,0,0,0,0,0,0,4.19576485208789,23.9106826453817,0.00103705764859235,0,0,0.00103705764859235,0,0,0.102668707210643,0,"1981",-4.19576485208789
1981-01-08,0,0,0,0,0,0,4.54046862537125,19.3702140200104,0.00102668707210643,0,0,0.00102668707210643,0,0,0.101642020138536,0,"1981",-4.54046862537125
1981-01-09,0,0,0,0,0,0,4.06200343000327,15.3082105900071,0.00101642020138536,0,0,0.00101642020138536,0,0,0.100625599937151,0,"1981",-4.06200343000327
1981-01-10,0,0,0,0,0,0,3.90003455084148,11.4081760391656,0.00100625599937151,0,0,0.00100625599937151,0,0,0.0996193439377794,0,"1981",-3.90003455084148
1981-01-11,0,0,0,0,0,0,2.75795109475171,8.65022494441394,0.000996193439377794,0,0,0.000996193439377794,0,0,0.0986231504984016,0,"1981",-2.75795109475171
1981-01-12,0,0,0,0,0,0,1.99346782566446,6.65675711874948,0.000986231504984016,0,0,0.000986231504984016,0,0,0.0976369189934176,0,"1981",-1.99346782566446
1981-01-13,0,0,0,0,0,0,1.50956173214602,5.14719538660346,0.000976369189934176,0,0,0.000976369189934176,0,0,0.0966605498034834,0,"1981",-1.50956173214602
1981-01-14,0.306408,0,0,0,0.306408,0.0105912949367824,1.10600512664609,4.33700696502059,0.000966605498034834,0,0,0.000966605498034834,0.0105912949367824,0,0.0956939443054486,0,"1981",-0.799597126646091
1981-01-15,0.291792,0,0,0,0.291792,0.00782778973412637,0.745967522682319,3.87500365260414,0.000956939443054486,0,0,0.000956939443054486,0.00782778973412637,0.0105912949367824,0.0947370048623941,0,"1981",-0.454175522682319
1981-01-16,0.087312,0,0,0,0.087312,0.0019826272090003,0.740117697854362,3.22021532754078,0.00105328299799176,0,0,0.00105328299799176,0.0019826272090003,0.00782778973412637,0.104275016801185,0,"1981",-0.652805697854362
1981-01-17,0,0,0,0,0,0,0.752424068855616,2.46779125868517,0.00112102806535311,0,0,0.00112102806535311,0,0.0019826272090003,0.110981778469958,0,"1981",-0.752424068855616
1981-01-18,0,0,0,0,0,0,0.619390876075758,1.84840038260941,0.00112964405678958,0,0,0.00112964405678958,0,0,0.111834761622169,0,"1981",-0.619390876075758
1981-01-19,0,0,0,0,0,0,0.537932607879944,1.31046777472946,0.00111834761622169,0,0,0.00111834761622169,0,0,0.110716414005947,0,"1981",-0.537932607879944
1981-01-20,0,0,0,0,0,0,0.330254735146456,0.980213039583008,0.00110716414005947,0,0,0.00110716414005947,0,0,0.109609249865888,0,"1981",-0.330254735146456
1981-01-21,0,0,0,0,0,0,0.267323280709396,0.712889758873612,0.00109609249865888,0,0,0.00109609249865888,0,0,0.108513157367229,0,"1981",-0.267323280709396
1981-01-22,0.403848,0,0,0,0.403848,0.000748540747014738,0.163503535297969,0.952485682828628,0.00108513157367229,0,0,0.00108513157367229,0.000748540747014738,0,0.107428025793556,0,"1981",0.240344464702031
1981-01-23,0,0,0,0,0,0,0.265080104756676,0.687405578071952,0.00107428025793556,0,0,0.00107428025793556,0,0.000748540747014738,0.106353745535621,0,"1981",-0.265080104756676
1981-01-24,0,0,0,0,0,0,0.164275242295755,0.523130335776197,0.00107102286282636,0,0,0.00107102286282636,0,0,0.106031263419809,0,"1981",-0.164275242295755
1981-01-25,0.0383999999999998,0,0,0,0.0383999999999998,4.50192522624669e-05,0.155057085752151,0.406428230771783,0.00106031263419809,0,0,0.00106031263419809,4.50192522624669e-05,0,0.104970950785611,0,"1981",-0.116657085752151
1981-01-26,0.967583999999998,0,0,0,0.967583999999998,0.000780744969289301,0.107626377640078,1.26560510816241,0.00104970950785611,0,0,0.00104970950785611,0.000780744969289301,4.50192522624669e-05,0.103921241277755,0,"1981",0.85995762235992
1981-01-27,0.0238079999999993,0,0,0,0.0238079999999993,0.000103192627731778,0.389527218314968,0.899782697219713,0.00103966260530018,0,0,0.00103966260530018,0.000103192627731778,0.000780744969289301,0.102926597924717,0,"1981",-0.365719218314969
1981-01-28,0.0617279999999995,0,0,0,0.0617279999999995,0.000161484299142014,0.20576543796595,0.75558377495462,0.00103707342894007,0,0,0.00103707342894007,0.000161484299142014,0.000103192627731778,0.102670269465067,0,"1981",-0.144037437965951
1981-01-29,1.521216,0,0,0,1.521216,0.00307307784066389,0.148302088129016,2.12542460898494,0.00102773462092798,0,0,0.00102773462092798,0.00307307784066389,0.000161484299142014,0.10174572747187,0,"1981",1.37291391187098
1981-01-30,0,0,0,0,0,0,0.536151107824783,1.58927350116016,0.00101907211771012,0,0,0.00101907211771012,0,0.00307307784066389,0.100888139653302,0,"1981",-0.536151107824783
1981-01-31,0,0,0,0,0,0,0.416779437106972,1.17249406405318,0.00103961217493966,0,0,0.00103961217493966,0,0,0.102921605319026,0,"1981",-0.416779437106972
1981-02-01,0,0,0,0,0,0,0.335878187153767,0.836615876899416,0.00102921605319026,0,0,0.00102921605319026,0,0,0.101892389265836,0,"1981",-0.335878187153767
1981-02-02,5.48750399999914,0,0,0,5.48750399999914,0.0128895535338479,0.149485660598237,6.16174466276647,0.00101892389265836,0,0,0.00101892389265836,0.0128895535338479,0,0.100873465373178,0,"1981",5.3380183394009
1981-02-03,0.191232,0,0,0,0.191232,0.00862673451802735,1.53600938704579,4.80834054120264,0.00100873465373178,0,0,0.00100873465373178,0.00862673451802735,0.0128895535338479,0.0998647307194461,0,"1981",-1.3447773870458
1981-02-04,0,0,0,0,0,0,1.07326356576179,3.73507697544085,0.00112754284253294,0,0,0.00112754284253294,0,0.00862673451802735,0.111626741410761,0,"1981",-1.07326356576179
1981-02-05,0,0,0,0,0,0,0.96037460084768,2.77470237459317,0.00120253475928788,0,0,0.00120253475928788,0,0,0.1190509411695,0,"1981",-0.96037460084768
1981-02-06,0,0,0,0,0,0,0.776674206955819,1.99802816763736,0.001190509411695,0,0,0.001190509411695,0,0,0.117860431757805,0,"1981",-0.776674206955819
1981-02-07,0,0,0,0,0,0,0.557070015826649,1.44095815181071,0.00117860431757805,0,0,0.00117860431757805,0,0,0.116681827440227,0,"1981",-0.557070015826649
1981-02-08,0,0,0,0,0,0,0.495298311899425,0.945659839911282,0.00116681827440227,0,0,0.00116681827440227,0,0,0.115515009165825,0,"1981",-0.495298311899425
