"Date","Prain","Psnow","SWE","Msnow","Total","Rech","Eac","SM","Qg","Q0","Q1","Q2","STZ","SUZ","SLZ","q_sim","year","WB"
1981-01-01,1.343184,0,0,0,1.343184,1.343184,2.2564156819591,47.7435843180409,0,0,0,0,1.343184,0,0,0,"1981",-0.913231681959098
1981-01-02,0.0628559999999995,0,0,0,0.0628559999999995,0.0587036849580591,2.18301967503449,45.5647169580483,0,0,0,0,0.0587036849580591,1.343184,0,0,"1981",-2.12016367503449
1981-01-03,0.345743999999999,0,0,0,0.345743999999999,0.301334937300669,2.61751093549029,42.9916150852574,0.251877536991612,0,0.250377536991612,0.0015,0.301334937300669,1.00151014796645,0.1485,0.2,"1981",-2.27176693549029
1981-01-04,0.512039999999999,0,0,0,0.512039999999999,0.409483350756613,2.44306735650347,40.6511043779973,0.233554017053423,0,0.230569017053423,0.002985,0.409483350756613,0.922276068213693,0.295515,0.24,"1981",-1.93102735650347
1981-01-05,0.00808799999999976,0,0,0,0.00808799999999976,0.00595377766042725,2.16350078754886,38.489737812788,0.240807033794061,0,0.236351883794061,0.00445515,0.00595377766042725,0.945407535176245,0.44105985,0.24,"1981",-2.15541278754886
1981-01-06,0,0,0,0,0,0,2.79249369655625,35.6972441162318,0.166182861067334,0,0.160272262567334,0.0059105985,0,0.641089050269338,0.5851492515,0.18,"1981",-2.79249369655625
1981-01-07,0,0,0,0,0,0,2.99974084465002,32.6975032715817,0.105569302568868,0,0.0982178100538675,0.007351492515,0,0.39287124021547,0.727797758985,0.12,"1981",-2.99974084465002
1981-01-08,0,0,0,0,0,0,3.12748452162243,29.5700187499593,0.057352225632944,0,0.048574248043094,0.00877797758985,0,0.194296992172376,0.86901978139515,0.07,"1981",-3.12748452162243
1981-01-09,0,0,0,0,0,0,3.24972725845205,26.3202914915073,0.0190495962484267,0,0.00885939843447523,0.0101901978139515,0,0.0354375937379009,1.0088295835812,0.03,"1981",-3.24972725845205
1981-01-10,0,0,0,0,0,0,2.77859111429146,23.5417003772158,0.010442671773191,0,0,0.010442671773191,0,0,1.03382450554591,0.01,"1981",-2.77859111429146
1981-01-11,0,0,0,0,0,0,3.40088348127149,20.1408168959443,0.0103382450554591,0,0,0.0103382450554591,0,0,1.02348626049045,0.01,"1981",-3.40088348127149
1981-01-12,0,0,0,0,0,0,3.33988873594176,16.8009281600025,0.0102348626049045,0,0,0.0102348626049045,0,0,1.01325139788555,0.01,"1981",-3.33988873594176
1981-01-13,1.198272,0,0,0,1.198272,0.238546501472191,2.35117660694901,15.4094770515813,0.0101325139788555,0,0,0.0101325139788555,0.238546501472191,0,1.00311888390669,0.01,"1981",-1.15290460694901
1981-01-14,4.80026399999866,0,0,0,4.80026399999866,0.84084434763443,1.09835249013049,18.2705442138151,0.0100311888390669,0,0,0.0100311888390669,0.84084434763443,0.238546501472191,0.993087695067623,0.01,"1981",3.70191150986817
1981-01-15,6.17843999999808,0,0,0,6.17843999999808,1.39250070220817,1.43450329513873,21.6219802164663,0.197309046772,0,0.185878169821324,0.0114308769506762,1.39250070220817,0.743512679285297,1.13165681811695,0.16,"1981",4.74393670485935
1981-01-16,0,0,0,0,0,0,2.27656584214226,19.345414374324,0.410019244479862,0,0.397202676298693,0.0128165681811695,0,1.58881070519477,1.26884024993578,0.36,"1981",-2.27656584214226
1981-01-17,0,0,0,0,0,0,2.65182086200695,16.6935935123171,0.301950543538312,0,0.287762141038954,0.0141884024993578,0,1.15104856415582,1.40465184743642,0.33,"1981",-2.65182086200695
1981-01-18,0,0,0,0,0,0,2.97116041847144,13.7224330938456,0.215756231305528,0,0.200209712831163,0.0155465184743642,0,0.800838851324654,1.53910532896205,0.23,"1981",-2.97116041847144
1981-01-19,0,0,0,0,0,0,2.77853336457288,10.9438997292727,0.147058823554551,0,0.130167770264931,0.0168910532896205,0,0.520671081059723,1.67221427567243,0.16,"1981",-2.77853336457288
1981-01-20,0,0,0,0,0,0,2.23301745600985,8.7108822732629,0.0923563589686689,0,0.0741342162119446,0.0182221427567243,0,0.296536864847778,1.80399213291571,0.1,"1981",-2.23301745600985
1981-01-21,0,0,0,0,0,0,1.67744654772723,7.03343572553567,0.0488472942987128,0,0.0293073729695557,0.0195399213291571,0,0.117229491878223,1.93445221158655,0.06,"1981",-1.67744654772723
1981-01-22,0.516288,0,0,0,0.516288,0.0283285508443324,1.23205204060902,6.28934313408232,0.0205168170346478,0,0,0.0205168170346478,0.0283285508443324,0,2.03116488643013,0.03,"1981",-0.715764040609018
1981-01-23,0,0,0,0,0,0,1.35442378685037,4.93491934723195,0.0203116488643013,0,0,0.0203116488643013,0,0.0283285508443324,2.01085323756583,0.02,"1981",-1.35442378685037
1981-01-24,0,0,0,0,0,0,1.05679102108273,3.87812832614921,0.0203918178841016,0,0,0.0203918178841016,0,0,2.01878997052606,0.02,"1981",-1.05679102108273
1981-01-25,0,0,0,0,0,0,0.851056888632314,3.0270714375169,0.0201878997052606,0,0,0.0201878997052606,0,0,1.9986020708208,0.02,"1981",-0.851056888632314
1981-01-26,1.079448,0,0,0,1.079448,0.0170074683537658,0.637926911027729,3.45158505813541,0.019986020708208,0,0,0.019986020708208,0.0170074683537658,0,1.97861605011259,0.02,"1981",0.441521088972271
1981-01-27,3.366816,0,0,0,3.366816,0.0644185989082925,0.432504203703546,6.32147825552357,0.0197861605011259,0,0,0.0197861605011259,0.0644185989082925,0.0170074683537658,1.95882988961146,0.02,"1981",2.93431179629645
1981-01-28,10.0205279999983,0,0,0,10.0205279999983,0.469490273251917,0.589862533751161,15.2826534485188,0.0197583735796523,0,0,0.0197583735796523,0.469490273251917,0.0644185989082925,1.95607898438558,0.02,"1981",9.43066546624711
1981-01-29,0.372623999999999,0,0,0,0.372623999999999,0.0644776780609616,1.92787602009565,13.6629237503621,0.0202049758329387,0,0,0.0202049758329387,0.0644776780609616,0.469490273251917,2.00029260746093,0.02,"1981",-1.55525202009565
1981-01-30,4.8e-05,0,0,0,4.8e-05,7.03671926744296e-06,2.37042403710348,11.2925406765394,0.0982965163371851,0,0.0767935902625758,0.0215029260746093,7.03671926744296e-06,0.307174361050303,2.12878968138632,0.08,"1981",-2.37037603710348
1981-01-31,0,0,0,0,0,0,2.23361915507244,9.05892152146696,0.0542241763677773,0,0.0314362795539141,0.0227878968138632,0,0.125745118215657,2.25600178457246,0.06,"1981",-2.23361915507244
1981-02-01,2.01167999999971,0,0,0,2.01167999999971,0.160530111682883,1.41405339211671,9.49601801766708,0.0238174690278811,0,0,0.0238174690278811,0.160530111682883,0,2.35792943376023,0.03,"1981",0.597626607883006
