"Date","Prain","Psnow","SWE","Msnow","Total","Rech","Eac","SM","Qg","Q0","Q1","Q2","STZ","SUZ","SLZ","q_sim","year","WB"
1981-01-01,0,7.55360999999861,7.55360999999861,0,0,0,1.22536265213321,48.7746373478668,0,0,0,0,0,0,0,0,"1981",-1.22536265213321
1981-01-02,0,12.8312699999976,20.3848799999962,0,0,0,0.92200858202003,47.8526287658468,0,0,0,0,0,0,0,0,"1981",-0.92200858202003
1981-01-03,0,2.69111999999952,23.0759999999957,0,0,0,1.17948780510949,46.6731409607373,0,0,0,0,0,0,0,0,"1981",-1.17948780510949
1981-01-04,0,3.83834999999964,26.9143499999954,0,0,0,0.922457009917828,45.7506839508194,0,0,0,0,0,0,0,0,"1981",-0.922457009917828
1981-01-05,0,0.0284699999999991,26.9428199999954,0,0,0,1.0665261593971,44.6841577914223,0,0,0,0,0,0,0,0,"1981",-1.0665261593971
1981-01-06,0,9.00000000000001e-05,26.9429099999954,0,0,0,1.27273027482203,43.4114275166003,0,0,0,0,0,0,0,0,"1981",-1.27273027482203
1981-01-07,0,0,26.9429099999954,0,0,0,1.62545554774741,41.7859719688529,0,0,0,0,0,0,0,0,"1981",-1.62545554774741
1981-01-08,0,0,26.9429099999954,0,0,0,1.8101739169053,39.9757980519476,0,0,0,0,0,0,0,0,"1981",-1.8101739169053
1981-01-09,0,0,26.9429099999954,0,0,0,1.62644724116737,38.3493508107802,0,0,0,0,0,0,0,0,"1981",-1.62644724116737
1981-01-10,0,0,26.9429099999954,0,0,0,1.60358950018418,36.745761310596,0,0,0,0,0,0,0,0,"1981",-1.60358950018418
1981-01-11,0,0.0067199999999997,26.9496299999954,0,0,0,1.54854251633004,35.197218794266,0,0,0,0,0,0,0,0,"1981",-1.54854251633004
1981-01-12,0,0.00018,26.9498099999954,0,0,0,1.55491025109929,33.6423085431667,0,0,0,0,0,0,0,0,"1981",-1.55491025109929
1981-01-13,0,1.83155999999916,28.7813699999945,0,0,0,1.48725333214382,32.1550552110229,0,0,0,0,0,0,0,0,"1981",-1.48725333214382
1981-01-14,0,15.763889999998,44.5452599999925,0,0,0,0.839419556461079,31.3156356545618,0,0,0,0,0,0,0,0,"1981",-0.839419556461079
1981-01-15,0,0.684599999999999,45.2298599999925,0,0,0,1.4312297730941,29.8844058814677,0,0,0,0,0,0,0,0,"1981",-1.4312297730941
1981-01-16,0,1.17723,46.4070899999925,0,0,0,1.36501423773816,28.5193916437295,0,0,0,0,0,0,0,0,"1981",-1.36501423773816
1981-01-17,0,0.0084599999999997,46.4155499999925,0,0,0,1.61347365249202,26.9059179912375,0,0,0,0,0,0,0,0,"1981",-1.61347365249202
